<http://ceur-ws.org/Vol-649/>;;RuleML-2010 Challenge;;16-Oct-2010;;Proceedings of the 4th International RuleML-2010 Challenge;;Washington, DC, USA, October, 21-23, 2010
<http://ceur-ws.org/Vol-648/>;;Doctoral Symposium on Software Language Engineering 2010;;28-Sep-2010;;Proceedings of the 1st Doctoral Symposium of the International Conference on Software Language Engineering (SLE-DS-2010);;Eindhoven, The Netherlands, October 11, 2010
<http://ceur-ws.org/Vol-647/>;;Posters and Demos of Future Internet Symposium 2010;;16-Oct-2010;;Proceedings of the Future Internet Symposium 2010 - Poster and Demo Session;;Berlin, Germany, Sep 20-22, 2010
<http://ceur-ws.org/Vol-646/>;;The IWK2010 Workshops: DERIS2010 and EMDT2010;;13-Oct-2010;;Proceedings of the IWK2010 Workshops: International Workshop on Design;;Ilmenau, Germany, September 13 and 16, 2010
<http://ceur-ws.org/Vol-645/>;;Annotation, Interpretation and Management of Mutations 2010;;12-Oct-2010;;Proceedings of the ECCB 2010 Workshop: Annotation, Interpretation and Management of Mutations (AIMM-2010);;Ghent, Belgium, September 26, 2010
<http://ceur-ws.org/Vol-644/>;;Model Based Architecting and Construction of Embedded Systems 2010;;12-Oct-2010;;Proceedings of the 3rd International Workshop on Model Based Architecting and Construction of Embedded Systems (ACES-MB 2010);;Oslo, Norway, October 4, 2010
<http://ceur-ws.org/Vol-643/>;;Algorithmen und Werkzeuge für Petrinetze 2010;;08-Oct-2010;;Proceedings of the 17th German Workshop on Algorithms and Tools for Petri Nets (AWPN 2010);;Cottbus, Germany, October 07-08, 2010
<http://ceur-ws.org/Vol-642/>;;Non-functional System Properties in Domain Specific Modeling Languages 2010;;3-Oct-2010;;Proceedings of the 3rd International Workshop on Non-functional System;;Oslo, Norway, October 3, 2010
<http://ceur-ws.org/Vol-641/>;;Models@run.time 2010;;28-Sep-2010;;Proceedings of the 5th Workshop on Models@run.time at the ACM/IEEE 13th;;Oslo, Norway, October 5th, 2010
<http://ceur-ws.org/Vol-640/>;;Towards Digital Earth: Search, Discover and Share Geospatial Data 2010;;28-Sep-2010;;Proceedings of the Workshop "Towards Digital Earth: Search, Discover and;;Berlin, Germany, September 20, 2010
<http://ceur-ws.org/Vol-639/>;;Advances in Databases and Information Systems 2010;;28-Sep-2010;;Local Proceedings of the Fourteenth East-European Conference on Advances in Databases and Information Systems (ADBIS 2010);;Novi Sad, Serbia, September 20-24, 2010
<http://ceur-ws.org/Vol-638/>;;Mashup Personal Learning Environments 2010;;28-Sep-2010;;Proceedings of the 3rd Workshop on Mashup Personal Learning Environments (MUPPLE'10);;Barcelona, Spain, September 29, 2010
<http://ceur-ws.org/Vol-637/>;;Semantic Data Management 2010;;27-Sep-2010;;Proceedings of the Workshop on Semantic Data Management at VLDB 2010 (SemData@VLDB-2010);;Singapore, September 17, 2010
<http://ceur-ws.org/Vol-636/>;;Knowledge Engineering and Software Engineering 2010;;24-Sep-2010;;Proceedings of the 6th Workshop on Knowledge Engineering and Software Engineering (KESE-2010);;Karlsruhe, Germany, September 21, 2010
<http://ceur-ws.org/Vol-635/>;;Workshop on Agreement Technologies 2009;;24-Sep-2010;;Proceedings of the Second Workshop on Agreement Technologies (WAT-2009);;Sevilla, Spain, November 9, 2009
<http://ceur-ws.org/Vol-634/>;;Entertainment Interfaces 2010;;23-Sep-2010;;Proceedings of the Entertainment Interfaces Track (EI-2010) at Interaktive Kulturen 2010;;Duisburg, Germany, September 12-15, 2010
<http://ceur-ws.org/Vol-633/>;;Music Recommendation and Discovery 2010;;22-Sep-2010;;Proceedings of the Workshop on Music Recommendation and Discovery (WOMRAD-2010);;Barcelona, Spain, September 26, 2010
<http://ceur-ws.org/Vol-632/>;;Semantic Wikis Workshop 2010;;22-Sep-2010;;Proceedings of the 5th Workshop on Semantic Wikis (SemWiki-2010);;Hersonissos, Heraklion, Crete, Greece, May 31, 2010
<http://ceur-ws.org/Vol-631/>;;Knowledge Injection into and Extraction from Linked Data 2010;;22-Sep-2010;;Proceedings of the 1st Workshop on Knowledge Injection into and Extraction from Linked Data (KIELD-2010);;Lisbon, Portugal, October 15, 2010
<http://ceur-ws.org/Vol-630/>;;Large-Scale Distributed Systems for Information Retrieval 2010;;15-Sep-2010;;Proceedings of the 8th Workshop on Large-Scale Distributed Systems for Information Retrieval (LSDS-IR 2010);;Geneva, Switzerland, July 23, 2010
<http://ceur-ws.org/Vol-629/>;;Personal Semantic Data 2010;;05-Sep-2010;;Proceedings of the Workshop on Personal Semantic Data 2010 (PSD-2010);;Lisbon, Portugal, October 11, 2010
<http://ceur-ws.org/Vol-628/>;;Linked Data on the Web 2010;;3-Sep-2010;;Proceedings of the WWW2010 Workshop on Linked Data on the Web (LDOW 2010);;Raleigh, USA, April 27, 2010
<http://ceur-ws.org/Vol-627/>;;The Multi-Agent Logics, Languages, and Organisations Federated Workshops 2010;;27-Aug-2010;;Proceedings of the 3rd Multi-Agent Logics, Languages, and Organisations Federated Workshops (MALLOW 2010);;Lyon, France, August 30 - September 2, 2010
<http://ceur-ws.org/Vol-626/>;;Context, Information and Ontologies 2010;;27-Aug-2010;;Proceedings of the 2nd International Workshop on Context, Information and Ontologies (CIAO-2010);;Lisbon, Portugal, October 11, 2010
<http://ceur-ws.org/Vol-625/>;;Model-driven Product Line Engineering 2010;;27-Aug-2010;;Proceedings of the 2nd International Workshop on Model-driven Product Line Engineering (MDPLE 2010);;Paris, France, June 16, 2010
<http://ceur-ws.org/Vol-624/>;;Recognising and Tracking Events on the Web and in Real Life 2010;;26-Aug-2010;;Proceedings of the Workshop on Recognising and Tracking Events on the Web and in Real Life (EVENTS-2010);;Athens, Greece, May 4, 2010
<http://ceur-ws.org/Vol-623/>;;Doctoral Consortium of the Future Internet Symposium 2010;;21-Aug-2010;;Proceedings of the Doctoral Consortium of the 3rd Future Internet Symposium 2010 (DC-FIS 2010);;Berlin, Germany, September 23-24, 2010
<http://ceur-ws.org/Vol-622/>;;Controlled Natural Languages 2010;;20-Aug-2010;;Pre-Proceedings of the Second Workshop on Controlled Natural Languages (CNL 2010);;Marettimo Island, Sicily, Italy, September 13-15, 2010
<http://ceur-ws.org/Vol-621/>;;Workshop nazionale "Dagli Oggetti agli Agenti" 2010;;19-Aug-2010;;Proceedings of the 11th Workshop nazionale "Dagli Oggetti agli Agenti" (WOA 2010);;Rimini, Italy, September 5-7, 2010
<http://ceur-ws.org/Vol-620/>;;Computational Models of Spatial Language Interpretation 2010;;12-Aug-2010;;Proceedings of the Workshop on Computational Models of Spatial Language Interpretation at Spatial Cognition 2010 (COSLI-2010);;Mt. Hood/Portland, Oregon, USA, August 15, 2010
<http://ceur-ws.org/Vol-619/>;;Alberto Mendelzon International Workshop on Foundations of Data Management 2010;;04-Aug-2010;;Proceedings of the 4th Alberto Mendelzon International Workshop on Foundations of Data Management (AMW 2010);;Buenos Aires, Argentina, May 17-20, 2010
<http://ceur-ws.org/Vol-618/>;;Modeling and Reasoning in Context 2010;;22-Jul-2010;;Proceedings of the Sixth International Workshop on Modeling and Reasoning in Context (MCR-2010);;Lisbon, Portugal, August 16, 2010
<http://ceur-ws.org/Vol-617/>;;Model Driven Development of Advanced User Interfaces 2010;;22-Jul-2010;;Proceedings of the Workshop on Model Driven Development of Advanced User Interfaces (MDDAUI-2010);;Atlanta, Georgia, USA, April 10, 2010
<http://ceur-ws.org/Vol-616/>;;Experimental Evaluation of Algorithms for Solving Problems with Combinatorial Explosion 2010;;22-Jul-2010;;Proceedings of the 17th RCRA workshop on Experimental Evaluation of;;Bologna, Italy, June 10-11, 2010
<http://ceur-ws.org/Vol-615/>;;Business Process Management Demonstration Track 2010;;20-Jul-2010;;Proceedings of the Business Process Management Demonstration Track (BPMDemos-2010);;Hoboken, USA, September 14-16, 2010
<http://ceur-ws.org/Vol-614/>;;OWL: Experiences and Directions 2010;;15-Jul-2010;;Proceedings of the 7th International Workshop on OWL: Experiences and Directions (OWLED 2010);;San Francisco, California, USA, June 21-22, 2010
<http://ceur-ws.org/Vol-613/>;;Uncertainty in Description Logics 2010;;13-Jul-2010;;Proceedings of the 1st International Workshop on Uncertainty in Description Logics (UniDL10);;Edinburgh, UK, July 20, 2010
<http://ceur-ws.org/Vol-612/>;;User-Centric Evaluation of Recommender Systems and Their Interfaces 2010;;09-Sep-2010;;Proceedings of the ACM RecSys 2010 Workshop on User-Centric Evaluation;;Barcelona, Spain, September 30, 2010
<http://ceur-ws.org/Vol-611/>;;Inductive Reasoning and Machine Learning for the Semantic Web 2010;;10-Jul-2010;;Proceedings of the 2nd ESWC Workshop on Inductive Reasoning and Machine Learning on the Semantic Web (IRMLeS-2010);;Heraklion, Greece, May 31, 2010
<http://ceur-ws.org/Vol-610/>;;European Conference on Pattern Languages of Programming 2008;;07-Jul-2010;;Proceedings of the 13th Annual European Conference on Pattern Languages of Programming (EuroPLoP 2008);;Irsee, Germany, July 9-13, 2008
<http://ceur-ws.org/Vol-609/>;;Architectures and Building Blocks of Web-Based User-Adaptive Systems 2010;;06-Jul-2010;;Proceedings of the International Workshop on Architectures and Building;;Hawaii, USA, June 21, 2010
<http://ceur-ws.org/Vol-608/>;;Model-Driven Service Engineering 2010;;06-Jul-2010;;Proceedings of the 2nd International Workshop on Model-Driven Service Engineering (MoSE 2010);;Malaga, Spain, June 29, 2010
<http://ceur-ws.org/Vol-607/>;;1st Educators' Day on Web Engineering Curricula 2010;;30-Jun-2010;;Proceedings of the 1st Educators' Day on Web Engineering Curricula (WECU-2010);;Vienna, Austria, July 6, 2010
<http://ceur-ws.org/Vol-606/>;;Intelligent Techniques for Web Personalization & Recommender Systems 2010;;29-Jun-2010;;Proceedings of the 8th Workshop on;;Big Island of Hawaii, USA, June 20, 2010
<http://ceur-ws.org/Vol-605/>;;Legal Ontologies and Artificial Intelligence Techniques 2010;;29-Jun-2010;;Proceedings of the 4th Workshop on;;European University Institute, Fiesole, Florence, Italy, July 7, 2010
<http://ceur-ws.org/Vol-604/>;;Transforming and Weaving Ontologies in Model Driven Engineering 2010;;21-Jun-2010;;Proceedings of the 3rd Workshop on Transforming and Weaving Ontologies in Model Driven Engineering (TWOMDE-2010);;Málaga, Spain, June 30, 2010
<http://ceur-ws.org/Vol-603/>;;Empirical Research in Process-Oriented Information Systems 2010;;21-Jun-2010;;Proceedings of the 1st International Workshop on Empirical Research in Process-Oriented Information Systems (ER-POIS 2010);;Hammamet, Tunisia, June 8, 2010
<http://ceur-ws.org/Vol-602/>;;Domain Engineering at CAiSE 2010;;21-Jun-2010;;Proceedings of the International Workshop on Domain Engineering (DE@CAiSE 2010);;Hammamet, Tunisia, June 8, 2010
<http://ceur-ws.org/Vol-601/>;;Enterprise & Organizational Modeling and Simulation 2010;;21-Jun-2010;;Proceedings of the 6th International Workshop on Enterprise & Organizational Modeling and Simulation (EOMAS 2010);;Hammamet, Tunisia, June 7 - 8, 2010
<http://ceur-ws.org/Vol-600/>;;Web Sémantique Médical 2010;;18-Jun-2010;;Proceedings of the Web Sémantique Médical workshop (WSM-2010);;Nîmes, France, June 08, 2010
<http://ceur-ws.org/Vol-599/>;;Business/IT Alignment and Interoperability 2010;;17-Jun-2010;;Proceedings of the 5th International Workshop on Business/IT Alignment and Interoperability (BUSITAL 2010);;Hammamet, Tunisia, June 7, 2010
<http://ceur-ws.org/Vol-598/>;;Italian Conference on Computational Logic 2010;;17-Jun-2010;;Proceedings of the 25th Italian Conference on Computational Logic (CILC 2010);;Rende, Italy, July 7-9, 2010
<http://ceur-ws.org/Vol-597/>;;ER 2009 PhD Colloquium;;15-Jun-2010;;Proceedings of the ER 2009 PhD Colloquium (ERPhD-2009) affiliated to;;Gramado, Brazil, November 9, 2009
<http://ceur-ws.org/Vol-596/>;;Ontology Repositories and Editors for the Semantic Web 2010;;11-Jun-2010;;Proceedings of the 1st Workshop on Ontology Repositories and Editors for the Semantic Web (ORES-2010);;Hersonissos, Greece, May 31, 2010
<http://ceur-ws.org/Vol-595/>;;Linking of User Profiles and Applications in the Social Semantic Web 2010;;10-Jun-2010;;Proceedings of the Workshop on Linking of User Profiles and Applications in the Social Semantic Web (LUPAS-2010);;Heraklion, Greece, May 31, 2010
<http://ceur-ws.org/Vol-594/>;;Workshop on Context 2010;;09-Jun-2010;;Proceedings of the 3rd Workshop on Contexts: What is Said, (WOC3);;Genoa, Italy,  June 11, 2010
<http://ceur-ws.org/Vol-593/>;;CAiSE Doctoral Consortium 2010;;15-Jun-2010;;Proceedings of the 17th Doctoral Consortium at CAiSE-2010;;Hammamet, Tunisia, June 8, 2010
<http://ceur-ws.org/Vol-592/>;;CAiSE Forum 2010;;15-Jun-2010;;Proceedings of the CAiSE'10 Forum at the 22nd International Conference on Advanced Information Systems Engineering;;Hammamet, Tunisia, June 9-11, 2010
<http://ceur-ws.org/Vol-591/>;;Social Software @ Work 2009;;08-Jun-2010;;Proceedings of the 1st Interdisciplinary Workshop of the;;Düsseldorf, Germany, September 28-29, 2009
<http://ceur-ws.org/Vol-590/>;;Adaptation in Social and Semantic Web 2010;;08-Jun-2010;;Proceedings of the International Workshop on Adaptation in Social and Semantic Web (SASweb 2010);;Hawaii, USA, June 21, 2010
<http://ceur-ws.org/Vol-589/>;;Experimental Evaluation of Algorithms for Solving Problems with Combinatorial Explosion 2009;;04-Jun-2010;;Proceedings of the 16th RCRA workshop on Experimental Evaluation of;;Reggio Emilia, Italy, December 11-12, 2009
<http://ceur-ws.org/Vol-588/>;;Poster Session of the Graphics Interface 2010;;31-May-2010;;Proceedings of the Poster Session of the Graphics Interface 2010 (GI 2010);;Ottawa, Ontario, Canada, May 31 - Jun 2, 2010
<http://ceur-ws.org/Vol-587/>;;Adaptation and Personalization in e-b/Learning using Pedagogic Conversational Agents 2010;;29-May-2010;;Proceedings of the 1st International Workshop on Adaptation and Personalization in;;Hawaii, U.S.A., June 21, 2010
<http://ceur-ws.org/Vol-586/>;;iStar 2010;;28-May-2010;;Proceedings of the 4th International i* Workshop (iStar-2010);;Hammamet, Tunisia, June 07-08, 2010
<http://ceur-ws.org/Vol-585/>;;Adaptation, Personalization and Recommendation in the Social-semantic Web 2010;;25-May-2010;;Proceedings of the 1st International Workshop on Adaptation, Personalization and;;Heraklion, Greece, May 31, 2010
<http://ceur-ws.org/Vol-584/>;;Information Technologies - Applications and Theory 2009;;24-May-2010;;Proceedings of the Conference on Theory and Practice of Information Technologies;;(ITAT 2009), Kralova studna, Slovakia, September 25-29, 2009
<http://ceur-ws.org/Vol-583/>;;Workshop on Interoperable Social Multimedia Applications 2010;;18-May-2010;;Proceedings of the 11th International Workshop of the Multimedia Metadata Community (WISMA-2010);;Barcelona, Spain, May 19-20, 2010
<http://ceur-ws.org/Vol-582/>;;ICT Solutions for Justice 2009;;13-May-2010;;Proceedings of the 2nd International Conference on ICT Solutions for Justice (ICT4JUSTICE-2009);;Skopje, FYR Macedonia, September 24, 2009
<http://ceur-ws.org/Vol-581/>;;Grundlagen von Datenbanken 2010;;10-May-2010;;Proceedings of the 22nd Workshop "Grundlagen von Datenbanken 2010" (GvD-2010);;Bad Helmstedt, Germany, May 25-28, 2010
<http://ceur-ws.org/Vol-580/>;;Acquisition et modélisation de relations sémantiques 2009;;08-May-2010;;Proceedings of the 22nd Workshop "Grundlagen von Datenbanken 2010" (GvD-2010);;Toulouse, France, November 20, 2010
<http://ceur-ws.org/Vol-579/>;;Du thème au terme. Emergence et lexicalisation des connaissances 2009;;08-May-2010;;Proceedings of the 22nd Workshop "Grundlagen von Datenbanken 2010" (GvD-2010);;Toulouse, France, November 20, 2010
<http://ceur-ws.org/Vol-578/>;;Terminology and Artificial Intelligence 2009;;03-May-2010;;Proceedings of the 8th International Conference on Terminology and Artificial Intelligence (TIA 2009);;Toulouse, France, November 18-20, 2009
<http://ceur-ws.org/Vol-577/>;;Dienstleistungsmodellierung 2010;;28-Apr-2010;;Proceedings of the 8th International Conference on Terminology and Artificial Intelligence (TIA 2009);;Alpen-Adria-Universität Klagenfurt, Österreich, 24. bis 26. März 2010
<http://ceur-ws.org/Vol-576/>;;Trust and Privacy on the Social and Semantic Web 2010;;11-May-2010;;Proceedings of the Second Workshop on Trust and Privacy on the Social and Semantic Web (SPOT-2010);;Heraklion, Greece, May 31, 2010
<http://ceur-ws.org/Vol-575/>;;Open Knowledge Conference 2010;;26-Apr-2010;;Proceedings of the Fifth Open Knowledge Conference (OKCon);;London, UK, April 24, 2010
<http://ceur-ws.org/Vol-574/>;;Bildverarbeitung für die Medizin 2010: Algorithmen - Systeme - Anwendungen;;23-Apr-2010;;Proceedings des Workshops vom 14. bis 16. März 2010 in Aachen;;Proceedings des Workshops vom 14. bis 16. März 2010 in Aachen
<http://ceur-ws.org/Vol-573/>;;Description Logics 2010;;09-Jun-2010;;Proceedings of the 23rd International Workshop on Description Logics (DL-2010);;Waterloo, Canada, May 4 - 7, 2010
<http://ceur-ws.org/Vol-572/>;;Using Web Data in the Medical Domain 2010;;08-Apr-2010;;Proceedings of the First International Workshop on Web Science and Information Exchange in the Medical Web (MedEx 2010);;Raleigh, NC, USA, April 26, 2010
