@relation page

@attribute class {none,title,pages,authors,veditor,vtitle}
@attribute fontsize numeric
@attribute weight numeric
@attribute style numeric
@attribute replaced numeric
@attribute nlines numeric
@attribute depth numeric
@attribute tlength numeric
@attribute pdigits numeric
@attribute plower numeric
@attribute pupper numeric
@attribute pspaces numeric
@attribute ppunct numeric
@attribute relx numeric
@attribute rely numeric

@data
none,1.014704,1,0,0,1,1,19,0.157895,0.263158,0.368421,0,0.052632,0.936492,0.007018
none,1.014704,1,0,0,1,0,12,0,0.25,0.5,0,0.083333,0.875589,0.007018
none,1.014704,1,0,0,1,0,7,0.428571,0.285714,0.142857,0,0,0.9439,0.007018
none,0.854488,1,0,0,1,0,21,0.380952,0.380952,0,0,0.142857,0.938053,0.02001
none,0.694271,0,0,0,1,0,183,0.021858,0.775956,0.016393,0.15847,0.016393,0.58,0.038961
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.058036
none,1.708976,1,0,0,8,2,290,0.113793,0.568966,0.175862,0.113793,0.006897,0.340426,0.084524
vtitle,1.708976,1,0,0,1,0,62,0.225806,0.403226,0.225806,0.112903,0.032258,0.340426,0.071681
vtitle,1.708976,1,0,0,1,0,14,0.285714,0.214286,0.428571,0.071429,0,0.035049,0.092378
none,1.708976,1,0,0,2,1,66,0.075758,0.651515,0.151515,0.090909,0,0.250871,0.115464
none,1.708976,1,0,0,1,0,54,0.018519,0.740741,0.12963,0.111111,0,0.250871,0.113074
none,1.708976,1,0,0,1,0,12,0.333333,0.25,0.25,0,0,0.073469,0.133771
none,1.708976,1,0,0,2,1,72,0.069444,0.652778,0.125,0.125,0,0.3,0.16134
none,1.708976,1,0,0,1,0,61,0.016393,0.754098,0.081967,0.147541,0,0.3,0.158001
none,1.708976,1,0,0,1,0,11,0.363636,0.090909,0.363636,0,0,0.073096,0.178698
none,1.708976,1,0,0,2,1,76,0.065789,0.618421,0.157895,0.131579,0,0.436364,0.207216
none,1.708976,1,0,0,1,0,64,0.015625,0.734375,0.09375,0.15625,0,0.436364,0.202928
none,1.708976,1,0,0,1,0,12,0.333333,0,0.5,0,0,0.075314,0.223624
none,1.014704,1,0,0,3,1,274,0.058394,0.635036,0.149635,0.127737,0.007299,0.888889,0.270201
none,1.014704,1,0,0,1,0,115,0.069565,0.626087,0.156522,0.113043,0.017391,0.888889,0.263158
none,1.014704,1,0,0,1,0,118,0.033898,0.694915,0.118644,0.135593,0,0.571429,0.27619
none,1.014704,1,0,0,1,0,41,0.097561,0.487805,0.219512,0.146341,0,0.041131,0.289223
none,0.854488,1,0,0,1,1,11,0.363636,0.181818,0.363636,0.090909,0,0.029385,0.310155
none,0.854488,1,0,0,1,0,3,0,0.666667,0,0.333333,0,0.027257,0.310155
none,0.854488,1,0,0,1,0,8,0.5,0,0.5,0,0,0.045167,0.310155
none,1.014704,1,0,0,1,0,35,0.171429,0.485714,0.085714,0.142857,0.114286,0.036446,0.329825
none,0.854488,1,0,0,1,0,9,0,0.777778,0.111111,0.111111,0,0.028571,0.349675
none,1.014704,1,0,0,14,1,406,0.137931,0.423645,0.226601,0.103448,0,0.041451,0.455039
veditor,1.014704,1,0,0,1,0,15,0,0.8,0.133333,0.066667,0,0.030189,0.377945
none,1.014704,1,0,0,1,0,15,0.266667,0.2,0.2,0.133333,0,0.15739,0.377945
veditor,1.014704,1,0,0,1,0,15,0,0.8,0.133333,0.066667,0,0.030948,0.390977
none,1.014704,1,0,0,1,0,15,0.266667,0.2,0.2,0.133333,0,0.181818,0.390977
veditor,1.014704,1,0,0,1,0,9,0,0.666667,0.222222,0.111111,0,0.02925,0.40401
none,1.014704,1,0,0,1,0,15,0.266667,0.2,0.2,0.133333,0,0.125725,0.40401
veditor,1.014704,1,0,0,1,0,15,0,0.8,0.133333,0.066667,0,0.030534,0.417043
none,1.014704,1,0,0,1,0,14,0.285714,0.071429,0.285714,0.142857,0,0.167779,0.417043
veditor,1.014704,1,0,0,1,0,17,0,0.823529,0.117647,0.058824,0,0.031342,0.430075
none,1.014704,1,0,0,1,0,14,0.285714,0.071429,0.285714,0.142857,0,0.193518,0.430075
veditor,1.014704,1,0,0,1,0,10,0,0.7,0.2,0.1,0,0.029277,0.443108
none,1.014704,1,0,0,1,0,14,0.285714,0.071429,0.285714,0.142857,0,0.125599,0.443108
veditor,1.014704,1,0,0,1,0,17,0,0.823529,0.117647,0.058824,0,0.031159,0.45614
none,1.014704,1,0,0,1,0,14,0.285714,0.071429,0.285714,0.142857,0,0.187798,0.45614
veditor,1.014704,1,0,0,1,0,16,0,0.8125,0.125,0.0625,0,0.030918,0.469173
none,1.014704,1,0,0,1,0,14,0.285714,0.071429,0.285714,0.142857,0,0.180688,0.469173
veditor,1.014704,1,0,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.030047,0.482206
none,1.014704,1,0,0,1,0,14,0.285714,0.071429,0.285714,0.142857,0,0.150997,0.482206
veditor,1.014704,1,0,0,1,0,15,0,0.8,0.133333,0.066667,0,0.030534,0.495238
none,1.014704,1,0,0,1,0,15,0.266667,0,0.4,0.133333,0,0.170874,0.495238
veditor,1.014704,1,0,0,1,0,13,0,0.769231,0.153846,0.076923,0,0.029907,0.508271
none,1.014704,1,0,0,1,0,15,0.266667,0,0.4,0.133333,0,0.149515,0.508271
veditor,1.014704,1,0,0,1,0,23,0,0.73913,0.130435,0.043478,0,0.034152,0.521303
none,1.014704,1,0,0,1,0,15,0.266667,0,0.4,0.133333,0,0.279455,0.521303
veditor,1.014704,1,0,0,1,0,11,0,0.727273,0.181818,0.090909,0,0.029657,0.534336
none,1.014704,1,0,0,1,0,15,0.266667,0,0.4,0.133333,0,0.140097,0.534336
veditor,1.014704,1,0,0,1,0,12,0,0.75,0.166667,0.083333,0,0.029548,0.547368
none,1.014704,1,0,0,1,0,15,0.266667,0,0.4,0.133333,0,0.136893,0.547368
none,0.854488,0,0,0,12,1,339,0,0.634218,0.176991,0.117994,0.035398,0.035955,0.640837
none,0.854488,0,0,0,1,0,2,0,0,0,0.5,0,0.027142,0.566783
none,0.854488,0,0,0,1,0,5,0,0,1,0,0,0.039508,0.566783
none,0.854488,0,0,0,1,0,8,0,0.625,0.125,0.125,0.125,0.086572,0.566783
none,0.854488,0,0,0,1,0,2,0,0,0,0.5,0,0.027073,0.577289
none,0.854488,0,0,0,1,0,12,0,0.75,0.166667,0.083333,0,0.03777,0.577289
none,0.854488,0,0,0,1,0,8,0,0.625,0.125,0.125,0.125,0.107489,0.577289
none,0.854488,0,0,0,1,0,2,0,0,0,0.5,0,0.027304,0.587794
none,0.854488,0,0,0,1,0,13,0,0.615385,0.307692,0.076923,0,0.047273,0.587794
none,0.854488,0,0,0,1,0,9,0,0.666667,0.111111,0.111111,0.111111,0.126872,0.587794
none,0.854488,0,0,0,1,0,2,0,0,0,0.5,0,0.027142,0.598299
none,0.854488,0,0,0,1,0,25,0,0.8,0.12,0.08,0,0.04451,0.598299
none,0.854488,0,0,0,1,0,4,0,0,0.5,0.25,0.25,0.194492,0.598299
none,0.854488,0,0,0,1,0,2,0,0,0,0.5,0,0.027142,0.608804
none,0.854488,0,0,0,1,0,28,0,0.821429,0.107143,0.071429,0,0.045272,0.608804
none,0.854488,0,0,0,1,0,13,0,0.769231,0.076923,0.076923,0.076923,0.220708,0.608804
none,0.854488,0,0,0,1,0,2,0,0,0,0.5,0,0.027257,0.61931
none,0.854488,0,0,0,1,0,18,0,0.555556,0.388889,0.055556,0,0.047348,0.61931
none,0.854488,0,0,0,1,0,8,0,0.625,0.125,0.125,0.125,0.163877,0.61931
none,0.854488,0,0,0,1,0,2,0,0,0,0.5,0,0.027096,0.629815
none,0.854488,0,0,0,1,0,17,0,0.588235,0.352941,0.058824,0,0.040452,0.629815
none,0.854488,0,0,0,1,0,8,0,0.625,0.125,0.125,0.125,0.151542,0.629815
none,0.854488,0,0,0,1,0,2,0,0,0,0.5,0,0.027188,0.64032
none,0.854488,0,0,0,1,0,25,0,0.8,0.12,0.08,0,0.045854,0.64032
none,0.854488,0,0,0,1,0,9,0,0.666667,0.111111,0.111111,0.111111,0.190901,0.64032
none,0.854488,0,0,0,1,0,2,0,0,0,0.5,0,0.027073,0.650825
none,0.854488,0,0,0,1,0,22,0,0.590909,0.318182,0.090909,0,0.04058,0.650825
none,0.854488,0,0,0,1,0,8,0,0.625,0.125,0.125,0.125,0.17533,0.650825
none,0.854488,0,0,0,1,0,2,0,0,0,0.5,0,0.027142,0.661331
none,0.854488,0,0,0,1,0,9,0,0.555556,0.333333,0.111111,0,0.040323,0.661331
none,0.854488,0,0,0,1,0,9,0,0.666667,0.111111,0.111111,0.111111,0.107365,0.661331
none,0.854488,0,0,0,1,0,2,0,0,0,0.5,0,0.02705,0.671836
none,0.854488,0,0,0,1,0,11,0,0.909091,0.090909,0,0,0.036837,0.671836
none,0.854488,0,0,0,1,0,9,0,0.666667,0.111111,0.111111,0.111111,0.107047,0.671836
none,0.854488,0,0,0,1,0,2,0,0,0,0.5,0,0.027142,0.682341
none,0.854488,0,0,0,1,0,30,0,0.8,0.1,0.1,0,0.046924,0.682341
none,0.854488,0,0,0,1,0,7,0,0.571429,0.142857,0.142857,0.142857,0.24322,0.682341
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.686508
none,1.281732,1,0,0,1,0,17,0,0.764706,0.117647,0.117647,0,0.032389,0.70603
none,1.014704,1,0,0,1,0,37,0.108108,0.540541,0.216216,0.081081,0,0.040353,0.728822
none,0.854488,0,0,0,1,1,21,0.190476,0.52381,0.190476,0.095238,0,0.070381,0.747874
none,0.854488,0,0,0,1,0,21,0.190476,0.52381,0.190476,0.095238,0,0.070381,0.747874
none,0.854488,0,0,0,1,1,21,0.190476,0.52381,0.190476,0.095238,0,0.070519,0.761881
none,0.854488,0,0,0,1,0,21,0.190476,0.52381,0.190476,0.095238,0,0.070519,0.761881
none,0.854488,0,0.506849,0,2,1,146,0.013699,0.671233,0.157534,0.116438,0.027397,0.113744,0.784125
title,0.854488,0,0,0,1,0,72,0.027778,0.611111,0.194444,0.138889,0.013889,0.113744,0.775888
authors,0.854488,0,1,0,1,0,74,0,0.72973,0.121622,0.094595,0.040541,0.111455,0.786393
none,0.854488,0,0.306122,0,2,1,98,0,0.714286,0.163265,0.091837,0.020408,0.104499,0.808898
title,0.854488,0,0,0,1,0,68,0,0.705882,0.176471,0.088235,0.014706,0.104499,0.8004
authors,0.854488,0,1,0,1,0,30,0,0.733333,0.133333,0.1,0.033333,0.075,0.810905
none,0.854488,0,0.434109,0,2,1,129,0,0.697674,0.147287,0.131783,0.015504,0.110092,0.83367
title,0.854488,0,0,0,1,0,73,0,0.69863,0.150685,0.150685,0,0.110092,0.824912
authors,0.854488,0,1,0,1,0,56,0,0.696429,0.142857,0.107143,0.035714,0.092072,0.835418
none,1.014704,1,0,0,1,0,57,0.070175,0.631579,0.140351,0.122807,0,0.047833,0.855138
none,0.854488,0,0,0,1,1,20,0.2,0.45,0.25,0.1,0,0.070175,0.873937
none,0.854488,0,0,0,1,0,20,0.2,0.45,0.25,0.1,0,0.070175,0.873937
none,0.854488,0,0,0,1,1,20,0.2,0.45,0.25,0.1,0,0.070313,0.887944
none,0.854488,0,0,0,1,0,20,0.2,0.45,0.25,0.1,0,0.070313,0.887944
none,0.854488,0,0.255319,0,2,1,47,0,0.531915,0.319149,0.12766,0.021277,0.079558,0.911527
title,0.854488,0,0,0,1,0,35,0,0.457143,0.371429,0.142857,0.028571,0.079558,0.901951
authors,0.854488,0,1,0,1,0,12,0,0.75,0.166667,0.083333,0,0.065099,0.912456
none,0.854488,0,0.324138,0,2,1,145,0,0.793103,0.082759,0.103448,0.006897,0.143713,0.936299
title,0.854488,0,0,0,1,0,98,0,0.795918,0.071429,0.122449,0,0.143713,0.926463
authors,0.854488,0,1,0,1,0,47,0,0.787234,0.106383,0.06383,0.021277,0.083916,0.936968
none,1.014704,1,0,0,1,0,47,0.085106,0.510638,0.212766,0.148936,0,0.044755,0.956892
none,0.854488,0,0.353659,0,2,1,82,0,0.707317,0.170732,0.109756,0.012195,0.090566,0.985844
title,0.854488,0,0,0,1,0,53,0,0.698113,0.188679,0.113208,0,0.090566,0.975488
authors,0.854488,0,1,0,1,0,29,0,0.724138,0.137931,0.103448,0.034483,0.075,0.985993
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.991071
none,0.747677,0,0,0,1,0,35,0.171429,0.542857,0.085714,0.114286,0.028571,0.03372,1
none,1,0.132515,0.326789,0,46,3,2470,0.012955,0.694332,0.123482,0.120648,0.024291,?,?
none,1.161869,1,0,0,1,1,19,0.157895,0.263158,0.368421,0,0.052632,0.936492,0.010744
none,1.161869,1,0,0,1,0,12,0,0.25,0.5,0,0.083333,0.875589,0.010744
none,1.161869,1,0,0,1,0,7,0.428571,0.285714,0.142857,0,0,0.9439,0.010744
none,0.978416,1,0,0,1,0,21,0.380952,0.380952,0,0,0.142857,0.938053,0.030604
none,0.794963,0,0,0,1,0,183,0.021858,0.775956,0.016393,0.15847,0.016393,0.58,0.059542
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.088369
none,1.956832,1,0,0,1,0,13,0.384615,0.307692,0.230769,0.076923,0,0.032956,0.110163
vtitle,1.956832,1,0,0,1,0,26,0,0.846154,0.076923,0.076923,0,0.040712,0.141971
none,1.161869,1,0,0,1,0,77,0,0.831169,0.051948,0.116883,0,0.067086,0.203377
none,1.161869,1,0,0,1,0,35,0.171429,0.485714,0.085714,0.142857,0.114286,0.036446,0.234843
none,0.978416,1,0,0,1,0,9,0,0.777778,0.111111,0.111111,0,0.028571,0.265493
none,1.161869,1,0,0,5,1,102,0,0.627451,0.098039,0.147059,0,0.032129,0.335279
veditor,1.161869,1,0,0,1,0,18,0,0.666667,0.111111,0.166667,0,0.03122,0.308519
veditor,1.161869,1,0,0,1,0,20,0,0.65,0.1,0.15,0,0.031527,0.328473
veditor,1.161869,1,0,0,1,0,22,0,0.636364,0.090909,0.136364,0,0.032129,0.348427
veditor,1.161869,1,0,0,1,0,21,0,0.571429,0.095238,0.142857,0,0.031936,0.368381
veditor,1.161869,1,0,0,1,0,21,0,0.619048,0.095238,0.142857,0,0.031778,0.388335
none,1.161869,1,0,0,1,1,17,0,0.470588,0.117647,0.117647,0,0.030799,0.408289
veditor,1.161869,1,0,0,1,0,11,0,0.727273,0.181818,0.090909,0,0.029657,0.408289
none,1.161869,1,0,0,1,0,6,0,0,0,0.166667,0,0.125868,0.408289
none,0.978416,0,0,0,5,1,182,0,0.461538,0.269231,0.142857,0.021978,0.039506,0.46852
none,0.978416,0,0,0,1,0,2,0,0,0,0.5,0,0.027073,0.438409
none,0.978416,0,0,0,1,0,3,0,0,1,0,0,0.036021,0.438409
none,0.978416,0,0,0,1,0,20,0,0.25,0.45,0.2,0.05,0.065764,0.438409
none,0.978416,0,0,0,1,0,3,0,0,0,0.333333,0,0.027211,0.454476
none,0.978416,0,0,0,1,0,24,0,0.875,0.083333,0.041667,0,0.046287,0.454476
none,0.978416,0,0,0,1,0,4,0,0,0,0.25,0,0.02735,0.470543
none,0.978416,0,0,0,1,0,25,0,0.76,0.16,0.08,0,0.052275,0.470543
none,0.978416,0,0,0,1,0,25,0,0.4,0.32,0.2,0.04,0.214934,0.470543
none,0.978416,0,0,0,1,0,5,0,0,0,0.2,0,0.027491,0.486611
none,0.978416,0,0,0,1,0,25,0,0.76,0.16,0.08,0,0.058083,0.486611
none,0.978416,0,0,0,1,0,16,0,0.3125,0.375,0.1875,0.0625,0.204101,0.486611
none,0.978416,0,0,0,1,0,6,0,0,0,0.166667,0,0.027634,0.502678
none,0.978416,0,0,0,1,0,5,0,0,1,0,0,0.057743,0.502678
none,0.978416,0,0,0,1,0,19,0,0.263158,0.421053,0.210526,0.052632,0.11079,0.502678
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.511329
none,1.467624,1,0,0,1,0,17,0,0.764706,0.117647,0.117647,0,0.032389,0.53775
none,0.978416,0,0.433333,0,2,1,150,0,0.733333,0.12,0.126667,0.02,0.130435,0.580871
title,0.978416,0,0,0,1,0,85,0,0.741176,0.117647,0.141176,0,0.130435,0.571538
authors,0.978416,0,1,0,1,0,65,0,0.723077,0.123077,0.107692,0.046154,0.103152,0.587605
none,0.978416,0,0.438776,0,2,1,98,0,0.72449,0.122449,0.132653,0.020408,0.091255,0.618974
title,0.978416,0,0,0,1,0,55,0,0.745455,0.109091,0.145455,0,0.091255,0.609028
authors,0.978416,0,1,0,1,0,43,0,0.697674,0.139535,0.116279,0.046512,0.084507,0.625096
none,0.978416,0,0.327485,0,2,1,171,0,0.74269,0.116959,0.111111,0.017544,0.18509,0.657076
title,0.978416,0,0,0,1,0,115,0,0.747826,0.113043,0.121739,0.008696,0.18509,0.646519
authors,0.978416,0,1,0,1,0,56,0,0.732143,0.125,0.089286,0.035714,0.092072,0.662586
none,0.978416,0,0.721311,0,2,1,183,0,0.715847,0.120219,0.10929,0.043716,0.318584,0.695179
title,0.978416,0,0,0,1,0,51,0,0.764706,0.098039,0.098039,0.019608,0.087698,0.684009
authors,0.978416,0,1,0,1,0,132,0,0.69697,0.128788,0.113636,0.05303,0.318584,0.700077
none,0.978416,0,0.240196,0,3,2,204,0,0.740196,0.122549,0.107843,0.009804,0.339623,0.745455
none,0.978416,0,0,0,2,1,155,0,0.741935,0.122581,0.109677,0,0.339623,0.733281
title,0.978416,0,0,0,1,0,136,0,0.727941,0.125,0.117647,0,0.339623,0.7215
title,0.978416,0,0,0,1,0,19,0,0.842105,0.105263,0.052632,0,0.067733,0.737567
authors,0.978416,0,1,0,1,0,49,0,0.734694,0.122449,0.102041,0.040816,0.089109,0.753634
none,0.978416,0,0.623529,0,2,1,170,0,0.723529,0.123529,0.117647,0.035294,0.171429,0.787714
title,0.978416,0,0,0,1,0,64,0,0.78125,0.109375,0.109375,0,0.099585,0.775057
authors,0.978416,0,1,0,1,0,106,0,0.688679,0.132075,0.122642,0.056604,0.171429,0.791125
none,0.978416,0,0.664921,0,2,1,191,0,0.701571,0.13089,0.120419,0.041885,0.272727,0.825816
title,0.978416,0,0,0,1,0,64,0,0.78125,0.109375,0.09375,0,0.099723,0.812548
authors,0.978416,0,1,0,1,0,127,0,0.661417,0.141732,0.133858,0.062992,0.272727,0.828615
none,0.978416,0,0.352941,0,2,1,153,0,0.732026,0.124183,0.111111,0.019608,0.144289,0.863919
title,0.978416,0,0,0,1,0,99,0,0.767677,0.111111,0.10101,0,0.144289,0.850038
authors,0.978416,0,1,0,1,0,54,0,0.666667,0.148148,0.12963,0.055556,0.093385,0.866106
none,0.978416,0,0.446809,0,2,1,188,0,0.68617,0.148936,0.12234,0.026596,0.165899,0.902022
title,0.978416,0,0,0,1,0,104,0,0.721154,0.144231,0.115385,0,0.165899,0.887529
authors,0.978416,0,1,0,1,0,84,0,0.642857,0.154762,0.130952,0.059524,0.125874,0.903596
none,0.978416,0,0.478261,0,2,1,92,0,0.728261,0.130435,0.119565,0.021739,0.087167,0.940124
title,0.978416,0,0,0,1,0,48,0,0.75,0.125,0.125,0,0.087167,0.925019
authors,0.978416,0,1,0,1,0,44,0,0.704545,0.136364,0.113636,0.045455,0.081448,0.941086
none,0.978416,0,0.295455,0,2,1,132,0,0.765152,0.106061,0.113636,0.015152,0.136106,0.978227
title,0.978416,0,0,0,1,0,93,0,0.806452,0.086022,0.107527,0,0.136106,0.96251
authors,0.978416,0,1,0,1,0,39,0,0.666667,0.153846,0.128205,0.051282,0.079558,0.978577
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.986405
none,0.856114,0,0,0,1,0,37,0.162162,0.567568,0.081081,0.108108,0.027027,0.033934,1
none,1,0.145015,0.301511,0,36,3,1666,0.043217,0.702881,0.104442,0.107443,0.02461,?,?
none,1.160803,1,0,0,1,1,19,0.157895,0.263158,0.368421,0,0.052632,0.936492,0.013133
none,1.160803,1,0,0,1,0,12,0,0.25,0.5,0,0.083333,0.875589,0.013133
none,1.160803,1,0,0,1,0,7,0.428571,0.285714,0.142857,0,0,0.9439,0.013133
none,0.977519,1,0,0,1,0,21,0.380952,0.380952,0,0,0.142857,0.938053,0.037383
none,0.794234,0,0,0,1,0,183,0.021858,0.775956,0.016393,0.15847,0.016393,0.58,0.072693
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.107636
none,1.955037,1,0,0,1,0,11,0.363636,0.272727,0.272727,0,0,0.032487,0.134981
vtitle,1.955037,1,0,0,1,0,38,0.105263,0.605263,0.157895,0.131579,0,0.056437,0.173954
none,1.160803,1,0,0,1,0,57,0.070175,0.666667,0.122807,0.140351,0,0.050394,0.248593
none,1.160803,1,0,0,1,0,38,0.157895,0.526316,0.078947,0.131579,0.105263,0.037603,0.287054
none,0.977519,1,0,0,1,0,9,0,0.777778,0.111111,0.111111,0,0.028571,0.324299
none,1.160803,1,0,0,2,1,35,0,0.628571,0.114286,0.171429,0,0.031068,0.386538
veditor,1.160803,1,0,0,1,0,17,0,0.647059,0.117647,0.176471,0,0.031068,0.377111
veditor,1.160803,1,0,0,1,0,18,0,0.611111,0.111111,0.166667,0,0.030534,0.401501
none,0.977519,0,0,0,2,1,66,0,0.651515,0.136364,0.121212,0.045455,0.037691,0.447092
none,0.977519,0,0,0,1,0,2,0,0,0,0.5,0,0.027073,0.438318
none,0.977519,0,0,0,1,0,29,0,0.793103,0.103448,0.103448,0,0.042042,0.438318
none,0.977519,0,0,0,1,0,21,0,0.714286,0.095238,0.095238,0.095238,0.223384,0.438318
none,0.977519,0,0,0,1,0,3,0,0,0,0.333333,0,0.027211,0.457944
none,0.977519,0,0,0,1,0,3,0,0,1,0,0,0.041202,0.457944
none,0.977519,0,0,0,1,0,8,0,0.625,0.125,0.125,0.125,0.066079,0.457944
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.469181
none,1.466278,1,0,0,1,0,17,0,0.764706,0.117647,0.117647,0,0.032389,0.500471
none,0.977519,0,0,0,1,1,7,0,0.857143,0.142857,0,0,0.063325,0.542056
none,0.977519,0,0,0,1,0,7,0,0.857143,0.142857,0,0,0.063325,0.542056
none,0.977519,0,0.326316,0,2,1,95,0,0.8,0.094737,0.084211,0.010526,0.096515,0.5796
title,0.977519,0,0,0,1,0,64,0,0.828125,0.078125,0.078125,0,0.096515,0.568224
authors,0.977519,0,1,0,1,0,31,0,0.741935,0.129032,0.096774,0.032258,0.074844,0.58785
pages,0.794234,0,0,0,1,0,3,0.666667,0,0,0,0,0.996593,0.588071
none,0.977519,0,0.463158,0,2,1,95,0,0.715789,0.126316,0.115789,0.021053,0.088344,0.626311
title,0.977519,0,0,0,1,0,51,0,0.72549,0.117647,0.117647,0,0.088344,0.614019
authors,0.977519,0,1,0,1,0,44,0,0.704545,0.136364,0.113636,0.045455,0.083237,0.633645
pages,0.794234,0,0,0,1,0,4,0.75,0,0,0,0,0.996572,0.633737
none,0.977519,0,0.415842,0,2,1,101,0,0.762376,0.108911,0.108911,0.019802,0.094737,0.673022
title,0.977519,0,0,0,1,0,59,0,0.813559,0.084746,0.101695,0,0.094737,0.659813
authors,0.977519,0,1,0,1,0,42,0,0.690476,0.142857,0.119048,0.047619,0.083818,0.679439
pages,0.794234,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.679404
none,0.977519,0,0.6,0,2,1,115,0,0.730435,0.13913,0.095652,0.026087,0.106352,0.719733
title,0.977519,0,0,0,1,0,46,0,0.717391,0.173913,0.086957,0,0.084014,0.705607
authors,0.977519,0,1,0,1,0,69,0,0.73913,0.115942,0.101449,0.043478,0.106352,0.725234
pages,0.794234,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.72507
none,0.977519,0,0.166667,0,2,1,78,0,0.807692,0.102564,0.089744,0,0.097693,0.766444
title,0.977519,0,0,0,1,0,65,0,0.815385,0.092308,0.092308,0,0.097693,0.751402
authors,0.977519,0,1,0,1,0,13,0,0.769231,0.153846,0.076923,0,0.065634,0.771028
pages,0.794234,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.770736
none,0.977519,0,0.704434,0,3,2,203,0,0.719212,0.123153,0.108374,0.049261,0.268657,0.829767
title,0.977519,0,0,0,1,0,60,0,0.75,0.116667,0.1,0.033333,0.096128,0.797196
none,0.977519,0,1,0,2,1,143,0,0.706294,0.125874,0.111888,0.055944,0.268657,0.833174
authors,0.977519,0,1,0,1,0,122,0,0.704918,0.122951,0.114754,0.057377,0.268657,0.816822
authors,0.977519,0,1,0,1,0,21,0,0.714286,0.142857,0.095238,0.047619,0.070519,0.836449
none,0.794234,0,0,0,2,1,10,0.8,0,0,0,0,0.996552,0.87338
pages,0.794234,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.816403
pages,0.794234,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.88164
none,0.977519,0,0.401515,0,2,1,132,0,0.780303,0.106061,0.098485,0.015152,0.114833,0.879886
title,0.977519,0,0,0,1,0,79,0,0.797468,0.101266,0.101266,0,0.114833,0.862617
authors,0.977519,0,1,0,1,0,53,0,0.754717,0.113208,0.09434,0.037736,0.090909,0.882243
none,0.977519,0,0.410959,0,2,1,146,0,0.760274,0.109589,0.10274,0.027397,0.127886,0.926597
title,0.977519,0,0,0,1,0,86,0,0.802326,0.093023,0.093023,0.011628,0.127886,0.908411
authors,0.977519,0,1,0,1,0,60,0,0.7,0.133333,0.116667,0.05,0.093144,0.928037
pages,0.794234,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.927307
none,0.977519,0,0.372881,0,2,1,118,0,0.754237,0.118644,0.110169,0.016949,0.106825,0.973308
title,0.977519,0,0,0,1,0,74,0,0.783784,0.108108,0.108108,0,0.106825,0.954206
authors,0.977519,0,1,0,1,0,44,0,0.704545,0.136364,0.113636,0.045455,0.081264,0.973832
pages,0.794234,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.972973
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.983441
none,0.855329,0,0,0,1,0,40,0.15,0.6,0.075,0.1,0.025,0.034896,1
none,1,0.161358,0.365046,0,42,3,2397,0.017939,0.678348,0.126408,0.128911,0.034209,?,?
none,1.158933,1,0,0,1,1,19,0.157895,0.263158,0.368421,0,0.052632,0.936492,0.011138
none,1.158933,1,0,0,1,0,12,0,0.25,0.5,0,0.083333,0.875589,0.011138
none,1.158933,1,0,0,1,0,7,0.428571,0.285714,0.142857,0,0,0.9439,0.011138
none,0.975944,1,0,0,1,0,21,0.380952,0.380952,0,0,0.142857,0.938053,0.031721
none,0.792954,0,0,0,1,0,183,0.021858,0.775956,0.016393,0.15847,0.016393,0.58,0.061709
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.091549
none,1.951888,1,0,0,1,0,9,0.444444,0,0.444444,0.111111,0,0.030799,0.11424
vtitle,1.951888,1,0,0,1,0,39,0.102564,0.589744,0.128205,0.153846,0,0.055556,0.147224
none,1.158933,1,0,0,1,0,91,0.043956,0.703297,0.098901,0.142857,0,0.101266,0.210819
none,0.975944,1,0,0,1,1,72,0.055556,0.680556,0.125,0.111111,0,0.051447,0.244251
none,0.975944,1,0,0,1,0,63,0,0.777778,0.079365,0.126984,0,0.04539,0.244251
none,0.975944,1,0,0,1,0,8,0.5,0,0.5,0,0,0.465889,0.244251
none,0.975944,1,0,0,1,0,1,0,0,0,0,0,0.502949,0.244251
none,1.158933,1,0,0,1,0,36,0.166667,0.333333,0.194444,0.166667,0.138889,0.03787,0.275259
none,0.975944,1,0,0,1,0,9,0,0.777778,0.111111,0.111111,0,0.028571,0.306899
none,1.158933,1,0,0,3,1,53,0,0.603774,0.132075,0.132075,0.018868,0.031589,0.366805
veditor,1.158933,1,0,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.030799,0.351631
